identifier.ppn	type	date.issued	title	part	title.alternative	identifier.isbn	relation.issn	relation.journalzdbid	relation.serieszdbid	contributor.author	contributor.editor	contributor.other	identifier	identifier.pi	rights.license	publisher	language.iso	subject.jel	description.version	relation.ispartofseries	relation.seriesppn	relation.ispartofjournal	relation.journalppn	relation.ispartofbook	relation.bookppn	econstor.citation.volume	econstor.citation.issue	econstor.citation.articlenumber	econstor.citation.startpage	econstor.citation.endpage	url	collection_handle	identifier.packageid	filepath	description.abstract	subject.ddc	subject.keyword
1794151087	m	2022	"The future of financial systems in the digital age : perspectives from Europe and Japan"			9789811678301					"Heckel, Markus|Waldenberger, Franz"			10.1007/978-981-16-7830-1	https://creativecommons.org/licenses/by-nc-nd/4.0/	"Singapore : Springer Singapore : Singapore : Imprint: Springer"	eng		"1st edition 2022"	"Perspectives in Law, Business and Innovation|Springer eBook Collection"											https://doi.org/10.1007/978-981-16-7830-1|https://library.oapen.org/bitstream/handle/20.500.12657/53375/978-981-16-7830-1.pdf	11159/17			"Chapter 1 Financial Systems in the Digital Age: Perspectives from Europe and Japan -- Chapter 2 The Future of Japan’s Financial Market -- Chapter 3 Financial Digitalization and Regulatory Challenges for Japan -- Chapter 4 Digital Currencies and the Future of Money -- Chapter 5 Central Bank Digital Currencies in a World with Negative Nominal Interest Rates -- Chapter 6 The Future of Payments in a DLT-based European Economy: A Roadmap -- Chapter 7 Digitalization of Payment Instruments: Cashless Payments and Loyalty Points Systems -- Chapter 8 The Changing Landscape of Retail Banking and the Future of Digital Banking -- Chapter 9 High-Frequency Trading in Japan: A Unique Evolution.This book is open access, which means that you have free and unlimited access. The increasing capacity of digital networks and computing power, together with the resulting connectivity and availability of “big data”, are impacting financial systems worldwide with rapidly advancing deep-learning algorithms and distributed ledger technologies. They transform the structure and performance of financial markets, the service proposition of financial products, the organization of payment systems, the business models of banks, insurance companies and other financial service providers, as well as the design of money supply regimes and central banking. This book, The Future of Financial Systems in the Digital Age: Perspectives from Europe and Japan, brings together leading scholars, policymakers, and regulators from Japan and Europe, all with a profound and long professional background in the field of finance, to analyze the digital transformation of the financial system. The authors analyze the impact of digitalization on the financial system from different perspectives such as transaction costs and with regard to specific topics like the potential of digital and blockchain-based currency systems, the role of algorithmic trading, obstacles in the use of cashless payments, the challenges of regulatory oversight, and the transformation of banking business models. The collection of chapters offers insights from Japanese and European discourses, approaches, and experiences on a topic otherwise dominated by studies about developments in the USA and China."		
1793500649	t	2022	"Subjektunabhängige, analytische Unternehmensethik : Begründung und Relevanz als praktisch-normative Betriebswirtschaftslehre"			9783658364809				"Fuchs, Florian"				10.1007/978-3-658-36480-9	http://creativecommons.org/licenses/by/4.0/deed.de	"Wiesbaden : Springer Fachmedien Wiesbaden : Wiesbaden : Imprint: Springer Gabler"	ger		"1st ed. 2022."	"Springer eBook Collection|Research"											https://doi.org/10.1007/978-3-658-36480-9|https://link.springer.com/content/pdf/10.1007/978-3-658-36480-9.pdf	11159/17			"Einleitung -- Die Betriebswirtschaftslehre und Werturteile – Eine historisch-kritische Analyse und Standortbestimmung -- Wirtschafts- bzw. Unternehmensethik: Eine Analyse des Forschungsstandes -- Konzeption einer subjektunabhängigen, analytischen Unternehmensethik -- Resümee und Ausblick.In diesem Open-Access-Buch beleuchtet Florian Fuchs den historischen Diskurs um eine Integration ethischer Fragestellungen in die betriebswirtschaftliche Forschung. Vor dem Hintergrund einer bisher fehlenden originären Mesoethik entwickelt er mit einem Rekurs auf die Erkenntnisse der neueren Systemtheorie eine neue Unternehmensethikkonzeption. Diese ermöglicht erstmalig die Konzeption einer genuinen Unternehmensethik als strukturiertes Legitimitätsmanagement. Seit der Begründung der Betriebswirtschaftslehre Ende des 19. Jahrhunderts wird um die Sinnhaftigkeit und Möglichkeit einer fundierten Beschäftigung mit normativen Aussagen im Allgemeinen, sowie einer Forschungstätigkeit in der Domäne der Wirtschaftsethik im Speziellen, intensiv wie kontrovers gerungen. Dabei bleibt vor dem Hintergrund zahlreicher Unternehmensskandale und einer zunehmenden gesellschaftlichen Kritik an der Wirtschaftspraxis eine kritische Reflexion wirtschaftlichen Handelns hochrelevant – wobei allerdings die Frage zu stellen ist, wie eine wirtschaftsethische Beschäftigung für die BWL wissenschaftshistorisch informiert wie auch wissenschaftstheoretisch fundiert zu begründen wäre. Der Autor Florian Fuchs ist wissenschaftlicher Mitarbeiter am Lehrstuhl für Unternehmensrechnung und Controlling an der Technischen Universität Kaiserslautern, wo er auf dem Gebiet der Nachhaltigkeit, der Wirtschaftsethik, der Wissenschaftstheorie und der Systemtheorie forscht. Sein besonderes Interesse gilt der Forschung über dunkle Charaktereigenschaften und den Auswirkungen auf ethische Entscheidungen."		
1831616343	m	2021	"Central bank digital currencies : can central banks succeed in the marketplace for digital monies?"							"Bofinger, Peter|Haas, Thomas"						"Brussels, Belgium : European Capital Markets Institute"	eng			"ECMI working paper"	(DE-627)1802573968|(DE-600)3119628-7										https://www.ecmi.eu/sites/default/files/ecmi_wp_14_central_bank_digital_currencies.pdf|https://www.ecmi.eu/publications/working-papers/central-bank-digital-currencies-can-central-banks-succeed-marketplace	11159/17					
1831616009	m	2021	"Strategic complementarity among investors with overlapping portfolios"							"Stahel, Christof W."						"Brussels, Belgium : European Capital Markets Institute"	eng			"ECMI working paper"	(DE-627)1802573968|(DE-600)3119628-7										https://www.ecmi.eu/sites/default/files/ecmi_wp_13_-_strategic_complementarity_among_investors_with_overlapping_portfolios_0.pdf|https://www.ecmi.eu/publications/working-papers/strategic-complementarity-among-investors-overlapping-portfolios	11159/17					
1831615703	m	2021	"Regulation, financial crises, and liberalization traps"							"Marchionne, Francesco|Pisicoli, Beniamino|Fratianni, Michele"						"Brussels, Belgium : European Capital Markets Institute"	eng			"ECMI working paper"	(DE-627)1802573968|(DE-600)3119628-7										https://www.ecmi.eu/sites/default/files/ecmi_wp_12_regulation_financial_crises_and_liberalization_traps.pdf|https://www.ecmi.eu/publications/working-papers/regulation-financial-crises-and-liberalization-traps	11159/17					
1826761845	m	2021	"Learning for a better future : perspectives on higher education, cities, business & civil society"			9781928523994|9781928523987					"Venter, Marius|Hattingh, Suzanne"			10.4102/aosis.2020.BK214	https://creativecommons.org/licenses/by-nc-sa/4.0/	"Durbanville, Cape Town, South Africa : AOSIS Books"	eng			"Centre for Local Economic Development$dTopics in local development"											https://library.oapen.org/bitstream/handle/20.500.12657/53905/9781928523994.pdf|https://doi.org/10.4102/aosis.2020.BK214	11159/17					
1826761799	m	2021	"Financial inclusion : basic theories and empirical evidence from African countries"			9781776341818|9781776341801					"Simatele, Munacinga C."			10.4102/aosis.2021.BK255	https://creativecommons.org/licenses/by-nc-nd/4.0/	"Durbanville, Cape Town, South Africa : AOSIS Books"	eng														https://library.oapen.org/bitstream/handle/20.500.12657/53907/9781776341818.pdf|https://doi.org/10.4102/aosis.2021.BK255	11159/17					
1826761748	m	2021	"Africa's digital future : from theory to action"			9781776341696|9781776341689					"Viviers, Wilma|Parry, Ali|Jansen van Rensburg, Susara J."			10.4102/aosis.2021.BK199	https://creativecommons.org/licenses/by-nc-sa/4.0/	"Durbanville, Cape Town, South Africa : AOSIS Books"	eng			"The future of international trade and development"											https://library.oapen.org/bitstream/handle/20.500.12657/53906/9781776341696.pdf|https://doi.org/10.4102/aosis.2021.BK199	11159/17					
1824116314	c	2021	"Bhārata ke videśa vyāpāra kī cayanita sāṃkhyikī"	2020-21				3109315-2									eng|hin						(DE-627)1789059976|(DE-600)3109315-2								http://www.dgciskol.gov.in/writereaddata/Downloads/20221018163944Report_SSFTI_2020-21.pdf|http://www.dgciskol.gov.in/writereaddata/Downloads/20221018164750Tables_SSFTI_2020-21.zip	11159/17					
1823716903	c	2021	"... annual report ..."	2021				3077032-4									eng						(DE-627)176403421X|(DE-600)3077032-4								https://www.ctif-cfi.be/images/documents/English/Annual_reports/CTIF-CFI_ANNUAL_REPORT_2021.pdf	11159/17					
182371174X	c	2021	"Welfare trends report"	"March 2021"		9781528624909		3011862-1							http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/		eng						(DE-627)1692985582|(DE-600)3011862-1								https://obr.uk/download/welfare-trends-report-march-2021/	11159/17					
1823709877	c	2021	"Fiscal risks report"	2021		9781528626491		3011824-4							http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/		eng						(DE-627)1692957805|(DE-600)3011824-4								https://obr.uk/docs/dlm_uploads/Fiscal_risks_report_July_2021.pdf	11159/17					
1823708056	c	2021	"Ekonomik ve sosyal göstergeler"	2019				2562713-2									tur|eng						(DE-627)631148183|(DE-576)326002596|(DE-600)2562713-2								http://www.dpo.gov.ct.tr/Eco-sos/Book/SEG-2019.pdf	11159/17					
1823664261	c	2021	"Banking supervision annual report"	2020				2799848-4									eng						(DE-627)803286007|(DE-576)417250304|(DE-600)2799848-4								https://www.bankofbotswana.bw/sites/default/files/publications/Banking%20Supervision%20Annual%20Report%202020.pdf	11159/17					
1823533612	c	2021	"Annual report"	2019/2020				2545697-0									eng						(DE-627)623177374|(DE-576)321466683|(DE-600)2545697-0								https://www.cbe.org.eg/_layouts/download.aspx?SourceUrl=%2Fen%2FEconomicResearch%2FPublications%2FAnnualReportDL%2FAnnual%20Report%202019-2020.pdf	11159/17					
1823253334	c	2021	"Iowa land supply and price update"	"2021, Q2 / Wendong Zhang, Hannah Spies"				3140391-8		"Zhang, Wendong|Spies, Hannah"						"Ames, Iowa : [Center for Agricultural and Rural Development, Iowa State University]"	eng			"Staff report / Center for Agricultural and Rural Development, Iowa State University"	(DE-627)1805832999|(DE-600)3121003-X		(DE-627)182325103X|(DE-600)3140391-8								https://www.card.iastate.edu/products/publications/pdf/21sr114.pdf|https://www.card.iastate.edu/products/publications/synopsis/?p=1328	11159/17					
1823252737	c	2021	"Iowa land supply and price update"	"2021, Q1 / Wendong Zhang, Hannah Spies"				3140391-8		"Zhang, Wendong|Spies, Hannah"						"Ames, Iowa : [Center for Agricultural and Rural Development, Iowa State University]"	eng			"Staff report / Center for Agricultural and Rural Development, Iowa State University"	(DE-627)1805832999|(DE-600)3121003-X		(DE-627)182325103X|(DE-600)3140391-8								https://www.card.iastate.edu/products/publications/pdf/21sr113.pdf|https://www.card.iastate.edu/products/publications/synopsis/?p=1322	11159/17					
182303814X	m	2021	"A report to the Iowa Department of Natural Resources : the Iowa Lakes Valuation Project 2019: summary and findings"							"Wan, Xibo|Ji, Yongjie|Zhang, Wendong"						"Ames, Iowa : [Center for Agricultural and Rural Development, Iowa State University]"	eng			"Staff report / Center for Agricultural and Rural Development, Iowa State University"	(DE-627)1805832999|(DE-600)3121003-X										https://www.card.iastate.edu/products/publications/pdf/21sr115.pdf|https://www.card.iastate.edu/products/publications/synopsis/?p=1337	11159/17					
1822157331	b	2021	"Final demand-intermediate demand aggregation system of Japan’s producer price index"				0288-8432	2157869-2		"Inoue, Moegi|Kawakami, Atsushi|Masujima, Ayako|Muto, Ichiro|Nakano, Shogo|Takagawa, Izumi"							eng					"Monetary and economic studies"	(DE-627)392460823|(DE-600)2157869-2|(DE-576)281255970			39			143	189	https://www.imes.boj.or.jp/research/papers/english/me39-8.pdf	11159/17					
1822156440	b	2021	"New hedonic quality adjustment method using sparse estimation : Sahoko Furuta, Yudai Hatayama, Atsushi Kawakami, and Yusuke Oh"				0288-8432	2157869-2		"Furuta, Sahoko|Hatayama, Yudai|Kawakami, Atsushi|Oh, Yusuke"							eng					"Monetary and economic studies"	(DE-627)392460823|(DE-600)2157869-2|(DE-576)281255970			39			109	142	https://www.imes.boj.or.jp/research/papers/english/me39-7.pdf	11159/17					
1822155770	b	2021	"Recent trends on research and development of quantum computers and standardization of post-quantum cryptography"				0288-8432	2157869-2		"Kan, Kazutoshi|Une, Masashi"							eng					"Monetary and economic studies"	(DE-627)392460823|(DE-600)2157869-2|(DE-576)281255970			39			77	107	https://www.imes.boj.or.jp/research/papers/english/me39-6.pdf	11159/17					
1822155088	b	2021	"Security risks of machine learning systems and taxonomy based on the failure mode approach"				0288-8432	2157869-2		"Kan, Kazutoshi"							eng					"Monetary and economic studies"	(DE-627)392460823|(DE-600)2157869-2|(DE-576)281255970			39			55	75	https://www.imes.boj.or.jp/research/papers/english/me39-5.pdf	11159/17					
1822154340	b	2021	"The power of central bank balance sheets : keynote speech$dby Athanasios Orphanides"				0288-8432	2157869-2		"Orphanides, Athanasios"							eng					"Monetary and economic studies"	(DE-627)392460823|(DE-600)2157869-2|(DE-576)281255970			39			35	54	https://www.imes.boj.or.jp/research/papers/english/me39-4.pdf	11159/17					
